timestamp,mid_price,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,spread,total_bid_volume,total_ask_volume,volume_imbalance,market_buy_pressure,market_sell_pressure,time_index,minute_of_day,price_change,price_volatility,price_momentum,bid_size_change_1,ask_size_change_1,bid_size_change_2,ask_size_change_2,bid_size_change_3,ask_size_change_3,bid_size_change_4,ask_size_change_4,bid_size_change_5,ask_size_change_5,spread_change,relative_spread,depth_imbalance,microprice
2024-01-15 10:12:00,159.82950943387445,159.82,677,159.81,404,159.8,674,159.79,352,159.78,276,159.83,529,159.84,586,159.85,259,159.86,163,159.87,344,0.0097,2383,1881,502,2.157130065038925,0.16457152044913623,252,612,0.1465668965487339,0.19334121365829865,6.0662999947558305e-05,-823.0,-334.0,-805.0,-626.0,-47.0,-160.0,-15.0,-262.0,-90.0,-230.0,0.0010000000000000009,6.0689668850001305e-05,0.1177298311444653,159.8256135986733
2024-01-15 10:12:10,160.16869261778504,160.16,727,160.15,396,160.14,1139,160.13,262,160.12,741,160.17,885,160.18,616,160.19,791,160.2,715,160.21,306,0.0106,3265,3313,-48,3.864750220070523,0.5459979179561858,253,612,0.3391831839105919,0.21282210039229127,0.0017772464700442914,50.0,356.0,-8.0,30.0,465.0,532.0,-90.0,552.0,465.0,-38.0,0.0008999999999999998,6.61802242795043e-05,-0.007297050775311645,160.16450992555832
2024-01-15 10:12:20,160.3340612287408,160.33,823,160.32,699,160.31,590,160.3,739,160.29,389,160.34,936,160.35,1069,160.36,142,160.37,292,160.38,221,0.01,3240,2660,580,0.7978795716699965,0.5398499144592432,254,612,0.16536861095576683,0.1973663957326164,0.004077571975246386,96.0,51.0,303.0,453.0,-549.0,-649.0,477.0,-423.0,-352.0,-85.0,-0.0005999999999999998,6.236977921823789e-05,0.09830508474576272,160.33467879476976
2024-01-15 10:12:30,160.09045447159042,160.08,982,160.07,800,160.06,365,160.05,273,160.04,338,160.1,1006,160.11,782,160.12,405,160.13,151,160.14,261,0.0123,2758,2605,153,0.21403069541003955,0.1381951044775152,255,612,-0.24360675715038838,0.25267504651683126,0.0016326461780447055,159.0,70.0,101.0,-287.0,-225.0,263.0,-466.0,-141.0,-51.0,40.0,0.0023,7.68315640092255e-05,0.02852880850270371,160.0898792756539
2024-01-15 10:12:40,160.01293321879464,160.01,1487,160.0,570,159.99,985,159.98,281,159.97,253,160.02,1258,160.03,564,160.04,238,160.05,367,160.06,308,0.0088,3576,2735,841,1.2367416994390525,4.117301050112322,256,612,-0.07752125279577626,0.22773278842438505,-0.0009724709395118047,505.0,252.0,-230.0,-218.0,620.0,-167.0,8.0,216.0,-85.0,47.0,-0.0034999999999999996,5.4995554565375464e-05,0.13325938836951354,160.01541712204008
2024-01-15 10:12:50,160.21565538790358,160.21,1628,160.2,707,160.19,359,160.18,248,160.17,241,160.22,787,160.23,736,160.24,1500,160.25,264,160.26,263,0.0073,3183,3550,-367,1.530171671923533,0.01056887890164542,257,612,0.20272216910893803,0.23399804742088143,-0.0007384946151167693,141.0,-471.0,137.0,172.0,-626.0,1262.0,-33.0,-103.0,-12.0,-45.0,-0.0015000000000000005,4.5563587293175074e-05,-0.05450764889350958,160.21674120082815
2024-01-15 10:13:00,160.10227566067147,160.1,968,160.09,568,160.08,740,160.07,161,160.06,1211,160.11,1563,160.12,541,160.13,397,160.14,547,160.15,454,0.0116,3648,3502,146,3.2717097512450293,0.7112277339379046,258,613,-0.11337972723211465,0.19089890794004755,7.384068662963372e-05,-660.0,776.0,-139.0,-195.0,381.0,-1103.0,-87.0,283.0,970.0,191.0,0.004299999999999999,7.245368594626102e-05,0.02041958041958042,160.1038245752667
2024-01-15 10:13:10,160.1733321611001,160.17,1095,160.16,695,160.15,268,160.14,231,160.13,199,160.18,1056,160.19,450,160.2,593,160.21,100,160.22,211,0.0097,2488,2410,78,0.09098327664737925,0.36128524627551956,259,613,0.07105650042862521,0.1726175662961688,0.0010024123617939917,127.0,-507.0,127.0,-91.0,-472.0,196.0,70.0,-447.0,-1012.0,-243.0,-0.001899999999999999,6.0559394433050045e-05,0.015924867292772562,160.17509065550905
2024-01-15 10:13:20,160.29740787864333,160.29,569,160.28,568,160.27,574,160.26,578,160.25,348,160.3,851,160.31,623,160.32,391,160.33,166,160.34,559,0.0128,2637,2590,47,5.38638666849705,0.3389910853962133,260,613,0.12407571754323499,0.13401366761394043,0.0005102653079800401,-526.0,-205.0,-127.0,173.0,306.0,-202.0,347.0,66.0,149.0,348.0,0.0031000000000000003,7.98515719586091e-05,0.00899177348383394,160.29400704225353
2024-01-15 10:13:30,160.14882332676564,160.14,1571,160.13,186,160.12,707,160.11,377,160.1,584,160.15,503,160.16,798,160.17,1179,160.18,467,160.19,372,0.0102,3425,3319,106,0.9450546149855406,0.4635822307736845,261,613,-0.14858455187768982,0.1522983873029469,0.00029073706730331494,1002.0,-348.0,-382.0,175.0,133.0,788.0,-201.0,301.0,236.0,-187.0,-0.0026,6.369075830915129e-05,0.01571767497034401,160.14757473481197
2024-01-15 10:13:40,160.13929041103424,160.13,1004,160.12,504,160.11,263,160.1,247,160.09,124,160.15,958,160.16,1309,160.17,553,160.18,750,160.19,554,0.0116,2142,4124,-1982,0.272188940651747,0.2540964112951039,262,613,-0.009532915731398361,0.1165125487714149,-0.00021253069787929846,-567.0,455.0,318.0,511.0,-444.0,-626.0,-130.0,283.0,-460.0,182.0,0.0013999999999999985,7.243693893126376e-05,-0.31631024577082667,160.14023445463812
2024-01-15 10:13:50,159.6202361591631,159.62,760,159.61,668,159.6,1389,159.59,484,159.58,314,159.63,1712,159.64,683,159.65,514,159.66,219,159.67,364,0.01,3615,3492,123,1.2658984863540612,0.465284490417675,263,613,-0.5190542518711254,0.25766109313334296,-0.004224470803625757,-244.0,754.0,164.0,-626.0,1126.0,-39.0,237.0,-531.0,190.0,-190.0,-0.001599999999999999,6.264869818904815e-05,0.017306880540312368,159.62307443365697
2024-01-15 10:14:00,159.4567231619348,159.45,1678,159.44,198,159.43,295,159.42,313,159.41,425,159.46,687,159.47,330,159.48,180,159.49,281,159.5,859,0.0076,2909,2337,572,0.3194817179565926,1.3336001120802154,264,614,-0.1635129972283096,0.24031809874312843,-0.004321606306270986,918.0,-1025.0,-470.0,-353.0,-1094.0,-334.0,-171.0,62.0,111.0,495.0,-0.0024000000000000002,4.76618348182277e-05,0.10903545558520777,159.45709513742074
2024-01-15 10:14:10,159.4164494721386,159.41,1145,159.4,576,159.39,356,159.38,192,159.37,188,159.42,363,159.43,585,159.44,343,159.45,233,159.46,313,0.0073,2457,1837,620,0.5882697799283968,0.8593080041840838,265,614,-0.0402736897962086,0.20293255620935038,-0.0045138262886035285,-533.0,-324.0,378.0,255.0,61.0,163.0,-121.0,-48.0,-237.0,-546.0,-0.0002999999999999999,4.579201220559005e-05,0.14438751746623196,159.41759283819627
2024-01-15 10:14:20,159.2175323075587,159.21,1199,159.2,908,159.19,266,159.18,554,159.17,696,159.22,1140,159.23,453,159.24,498,159.25,272,159.26,214,0.0129,3623,2577,1046,1.8427707457617941,0.030824021993599404,266,614,-0.19891716457988196,0.2024685834232237,-0.0025228872058731255,54.0,777.0,332.0,-132.0,-90.0,155.0,362.0,39.0,508.0,-99.0,0.0056,8.102122808360838e-05,0.16870967741935483,159.2151261222745
2024-01-15 10:14:30,159.47744080708168,159.47,1407,159.46,293,159.45,417,159.44,692,159.43,151,159.48,590,159.49,655,159.5,283,159.51,254,159.52,262,0.0121,2960,2044,916,1.2175020890595358,0.2452012078556946,267,614,0.2599084995229646,0.28164129383678205,0.00012992644484377536,208.0,-550.0,-615.0,202.0,151.0,-215.0,138.0,-18.0,-545.0,48.0,-0.0008000000000000004,7.587280018267444e-05,0.18305355715427657,159.4770455683525
2024-01-15 10:14:40,159.24936552013222,159.24,505,159.23,712,159.22,448,159.21,214,159.2,207,159.25,2152,159.26,625,159.27,487,159.28,399,159.29,650,0.0092,2086,4313,-2227,0.37517967311876155,0.06283921189922631,268,614,-0.228075286949462,0.19999266685256695,-0.0010480973109088243,-902.0,1562.0,419.0,-30.0,31.0,204.0,-478.0,145.0,56.0,388.0,-0.0029,5.777103079783976e-05,-0.34802312861384593,159.24190063981936
2024-01-15 10:14:50,159.17928871482508,159.17,592,159.16,609,159.15,439,159.14,697,159.13,189,159.18,683,159.19,1033,159.2,344,159.21,594,159.22,758,0.0112,2526,3412,-886,1.1806477254887482,4.37155939286399,269,614,-0.07007680530713856,0.19382824694113734,-0.00024019712012468553,87.0,-1469.0,-103.0,408.0,-9.0,-143.0,483.0,195.0,-18.0,108.0,0.002,7.036091246811114e-05,-0.1492084877062984,159.1746431372549
2024-01-15 10:15:00,159.20009990692364,159.2,817,159.19,1058,159.18,1033,159.17,467,159.16,705,159.2,904,159.21,254,159.22,712,159.23,153,159.24,352,0.0084,4080,2375,1705,0.9989183271273994,0.7313639198622728,270,615,0.02081119209856297,0.19692716958988674,-0.0017390603884440692,225.0,221.0,449.0,-779.0,594.0,368.0,-230.0,-441.0,516.0,-406.0,-0.0028000000000000004,5.276378598324411e-05,0.2641363284275755,159.19999999999996
2024-01-15 10:15:10,159.42955075853615,159.43,1612,159.42,601,159.41,210,159.4,236,159.39,244,159.43,361,159.44,630,159.45,409,159.46,164,159.47,396,0.0073,2903,1960,943,0.11228871316461363,1.4955614060910039,271,615,0.229450851612512,0.205287577312114,0.0011314659736032517,795.0,-543.0,-457.0,376.0,-823.0,-303.0,-231.0,11.0,-461.0,44.0,-0.0010999999999999994,4.578824920015115e-05,0.19391322229076702,159.43
2024-01-15 10:15:20,159.20063190082243,159.19,1430,159.18,501,159.17,534,159.16,635,159.15,405,159.21,2533,159.22,1005,159.23,1094,159.24,108,159.25,340,0.0118,3505,5080,-1575,0.08495590498342367,0.570955378859975,272,615,-0.22891885771372245,0.19176098630943653,0.00013408268229908593,-182.0,2172.0,-100.0,375.0,324.0,685.0,399.0,-56.0,161.0,-56.0,0.0045,7.412030881479837e-05,-0.1834595224228305,159.19721675498363
2024-01-15 10:15:30,159.38580830516963,159.38,850,159.37,356,159.36,495,159.35,623,159.34,447,159.39,305,159.4,1708,159.41,537,159.42,257,159.43,350,0.0088,2771,3157,-386,0.9836457729649994,0.07826290217339418,273,615,0.18517640434720306,0.1877247819884777,0.0011665093071835386,-580.0,-2228.0,-145.0,703.0,-39.0,-557.0,-12.0,149.0,42.0,10.0,-0.002999999999999999,5.521194197635835e-05,-0.06511470985155196,159.3873593073593
2024-01-15 10:15:40,159.38743930987167,159.38,1092,159.37,502,159.36,340,159.35,505,159.34,300,159.39,1752,159.4,740,159.41,339,159.42,448,159.43,206,0.0077,2739,3485,-746,1.019176110420165,0.4169740430229774,274,615,0.0016310047020340335,0.18104714116692983,-0.0002641382884422949,242.0,1447.0,146.0,-968.0,-155.0,-198.0,-118.0,191.0,-147.0,-144.0,-0.0011000000000000003,4.8309954870597516e-05,-0.1198586118251928,159.38383966244726
2024-01-15 10:15:50,159.23099915932065,159.22,1605,159.21,392,159.2,286,159.19,650,159.18,519,159.24,1275,159.25,1052,159.26,298,159.27,451,159.28,304,0.013,3452,3380,72,0.04076780149507192,0.44987711715131956,275,615,-0.15644015055102045,0.20225421229893248,0.00019074835404642165,513.0,-477.0,-110.0,312.0,-54.0,-41.0,145.0,3.0,219.0,98.0,0.005299999999999999,8.164239418602581e-05,0.01053864168618267,159.23114583333333
2024-01-15 10:16:00,159.30458035724257,159.3,1527,159.29,510,159.28,1167,159.27,359,159.26,235,159.31,1474,159.32,598,159.33,231,159.34,637,159.35,223,0.012,3798,3163,635,3.5960536541812793,0.4463807037756296,276,616,0.07358119792192497,0.16841986037312237,-0.000509630994069088,-78.0,199.0,118.0,-454.0,881.0,-67.0,-291.0,186.0,-284.0,-81.0,-0.0009999999999999992,7.532740096417722e-05,0.09122252549920988,159.3050883038987
2024-01-15 10:16:10,159.33629147851195,159.33,1022,159.32,1220,159.31,269,159.3,709,159.29,520,159.34,637,159.35,349,159.36,552,159.37,248,159.38,341,0.0099,3740,2127,1613,2.037884213244392,2.2148686572717233,277,616,0.03171112126938169,0.12400157791710742,-0.00032090252269045827,-505.0,-837.0,710.0,-249.0,-898.0,321.0,350.0,-389.0,285.0,118.0,-0.0020999999999999994,6.213273767160015e-05,0.27492756093403786,159.33616033755274
2024-01-15 10:16:20,159.24065514722267,159.24,785,159.23,412,159.22,445,159.21,623,159.2,422,159.25,792,159.26,288,159.27,541,159.28,172,159.29,291,0.0097,2687,2084,603,0.41915101935504245,0.7907078851523114,278,616,-0.09563633128928473,0.09464194206406254,6.0641382350290485e-05,-237.0,155.0,-808.0,-61.0,176.0,-11.0,-86.0,-76.0,-98.0,-50.0,-0.00020000000000000052,6.091409251633677e-05,0.12638859777824354,159.2449778059607
2024-01-15 10:16:30,159.25177047696712,159.25,1803,159.24,782,159.23,979,159.22,295,159.21,252,159.26,1776,159.27,713,159.28,873,159.29,437,159.3,181,0.0075,4111,3980,131,0.9071984360990504,0.3204985428675294,279,616,0.011115329744455948,0.09550125729235003,-0.0003315025855316067,1018.0,984.0,370.0,425.0,534.0,332.0,-328.0,265.0,-170.0,-110.0,-0.0022000000000000006,4.709523779570626e-05,0.016190829316524533,159.25503772003353
2024-01-15 10:16:40,159.19040860447805,159.19,513,159.18,894,159.17,932,159.16,825,159.15,420,159.19,589,159.2,843,159.21,300,159.22,319,159.23,392,0.0072,3584,2443,1141,1.956163282114705,3.2896358960708025,280,616,-0.061361872489072766,0.06914731933428084,-0.0009155658932451516,-1290.0,-1187.0,112.0,130.0,-47.0,-573.0,530.0,-118.0,168.0,211.0,-0.0002999999999999999,4.522885557690228e-05,0.18931475029036005,159.19
2024-01-15 10:16:50,159.2084794770523,159.2,668,159.19,723,159.18,880,159.17,724,159.16,425,159.21,1526,159.22,795,159.23,368,159.24,553,159.25,161,0.0108,3420,3403,17,3.1693970046019153,0.03399490682848674,281,616,0.018070872574242003,0.0559468802218983,-0.00020205688139518507,155.0,937.0,-171.0,-48.0,-52.0,68.0,-101.0,234.0,5.0,-231.0,0.0036000000000000008,6.783558285007471e-05,0.002491572622013777,159.20304466727438
2024-01-15 10:17:00,159.3138962949579,159.31,1693,159.3,798,159.29,307,159.28,290,159.27,233,159.32,1540,159.33,611,159.34,368,159.35,314,159.36,324,0.0105,3321,3157,164,2.4279795363560046,0.15854396621277056,282,617,0.10541681790562052,0.07806101923627516,0.0003901106895372042,1025.0,14.0,75.0,-184.0,-573.0,0.0,-434.0,-239.0,-192.0,163.0,-0.0002999999999999999,6.590762164626259e-05,0.02531645569620253,159.3152366223322
2024-01-15 10:17:10,159.56657081352736,159.56,2250,159.55,458,159.54,368,159.53,581,159.52,749,159.57,668,159.58,1054,159.59,156,159.6,208,159.61,200,0.0109,4406,2286,2120,0.8314765365449188,0.2907838704087679,283,617,0.25267451856944945,0.12034149316566883,0.0023629703092471477,557.0,-872.0,-340.0,443.0,61.0,-212.0,291.0,-106.0,516.0,-124.0,0.0003999999999999993,6.831004730143606e-05,0.3167961745367603,159.56771076079508
2024-01-15 10:17:20,159.36905683907972,159.36,508,159.35,789,159.34,400,159.33,438,159.32,223,159.38,975,159.39,786,159.4,499,159.41,458,159.42,203,0.0125,2358,2921,-563,0.36202501037717133,0.09763202338712916,284,617,-0.19751397444764507,0.16978626683067835,0.00100859805052389,-1742.0,307.0,331.0,-268.0,32.0,343.0,-143.0,250.0,-526.0,3.0,0.0016000000000000007,7.843429739702651e-05,-0.10664898655048305,159.3668509777478
2024-01-15 10:17:30,159.70899635620498,159.71,744,159.7,563,159.69,293,159.68,307,159.67,384,159.71,1190,159.72,392,159.73,363,159.74,648,159.75,415,0.0079,2291,3008,-717,1.1304877464462069,1.147816668870851,285,617,0.33993951712525927,0.20980209032828187,0.0024800100332462716,236.0,215.0,-226.0,-394.0,-107.0,-136.0,-131.0,190.0,161.0,212.0,-0.0046,4.9464965532563576e-05,-0.1353085487827892,159.71
2024-01-15 10:17:40,159.39723037294405,159.39,2822,159.38,1001,159.37,438,159.36,696,159.35,368,159.4,1725,159.41,1121,159.42,268,159.43,563,159.44,295,0.0108,5325,3972,1353,1.5173114506113388,2.410127143633191,286,617,-0.3117659832609263,0.28266606243754006,-0.0010612526152561363,2078.0,535.0,438.0,729.0,145.0,-95.0,389.0,-85.0,-16.0,-120.0,0.0029,6.775525506140278e-05,0.14553081639238463,159.39620628986145
2024-01-15 10:17:50,159.37303624918349,159.37,1071,159.36,365,159.35,1225,159.34,152,159.33,240,159.38,1203,159.39,824,159.4,440,159.41,368,159.42,397,0.0093,3053,3232,-179,1.0028804020557984,1.2767394335517257,287,617,-0.024194123760565844,0.2808464593179856,2.496977884347551e-05,-1751.0,-522.0,-636.0,-297.0,787.0,172.0,-544.0,-195.0,-128.0,102.0,-0.0015000000000000013,5.835366018539818e-05,-0.028480509148766906,159.37470976253297
2024-01-15 10:18:00,159.46679814865857,159.46,890,159.45,1270,159.44,227,159.43,435,159.42,278,159.47,1418,159.48,335,159.49,1046,159.5,169,159.51,286,0.0085,3100,3254,-154,1.7130056071587731,7.339000566875333,288,618,0.09376189947508351,0.25453605157758336,-0.0015164969605483414,-181.0,215.0,905.0,-489.0,-998.0,606.0,283.0,-199.0,38.0,-111.0,-0.0007999999999999986,5.330263163668783e-05,-0.02423670129052565,159.463856152513
2024-01-15 10:18:10,159.5116070221121,159.51,1242,159.5,942,159.49,250,159.48,783,159.47,326,159.52,742,159.53,530,159.54,694,159.55,282,159.56,222,0.0083,3543,2470,1073,0.4188931492316493,3.9836980909056794,289,618,0.04480887345351903,0.23456197328391964,0.0007175573182822692,352.0,-676.0,-328.0,195.0,23.0,-352.0,348.0,113.0,48.0,-64.0,-0.00020000000000000052,5.203383098541176e-05,0.178446698819225,159.51626008064517
2024-01-15 10:18:20,159.41227922101362,159.41,895,159.4,340,159.39,399,159.38,319,159.37,297,159.42,1437,159.43,659,159.44,856,159.45,376,159.46,787,0.0108,2250,4115,-1865,1.3162935503107585,0.19111656684213846,290,618,-0.09932780109846817,0.15877681921833425,0.00024623344546670367,-347.0,695.0,-602.0,129.0,149.0,162.0,-464.0,94.0,-29.0,565.0,0.0025000000000000005,6.774885882552737e-05,-0.29300864100549884,159.4138379073756
2024-01-15 10:18:30,159.37910197872756,159.37,794,159.36,452,159.35,511,159.34,497,159.33,109,159.38,995,159.39,666,159.4,403,159.41,722,159.42,400,0.0092,2363,3186,-823,2.17679369010487,0.5292315658763624,291,618,-0.03317724228605812,0.07464164102443362,-0.0005499337225624013,-101.0,-442.0,112.0,7.0,112.0,-453.0,178.0,346.0,-188.0,-387.0,-0.0016000000000000007,5.7724004501091555e-05,-0.1483150117138223,159.37443823365007
2024-01-15 10:18:40,159.30052793248697,159.3,1925,159.29,343,159.28,1158,159.27,262,159.26,231,159.31,645,159.32,1093,159.33,247,159.34,383,159.35,283,0.0106,3919,2651,1268,1.4370034628429897,0.15534023502232128,292,618,-0.07857404624058972,0.08198820030147586,-0.0013232835751937344,1131.0,-350.0,-109.0,427.0,647.0,-156.0,-235.0,-339.0,122.0,-117.0,0.0014000000000000002,6.654089686691043e-05,0.19299847792998479,159.30749027237354
2024-01-15 10:18:50,159.20664181556097,159.2,1679,159.19,633,159.18,396,159.17,672,159.16,100,159.21,991,159.22,583,159.23,369,159.24,898,159.25,207,0.0071,3480,3048,432,1.6774063328595237,0.8877791779354787,293,618,-0.0938861169260008,0.060055800679121446,-0.001289972180672172,-246.0,346.0,290.0,-510.0,-762.0,122.0,410.0,515.0,-131.0,-76.0,-0.0034999999999999996,4.4596129401594106e-05,0.0661764705882353,159.20628838951313
2024-01-15 10:19:00,159.34190411230713,159.34,1470,159.33,847,159.32,240,159.31,324,159.3,590,159.35,1349,159.36,505,159.37,343,159.38,1003,159.39,157,0.0083,3471,3357,114,0.9856478573672319,0.4443242031000813,294,619,0.13526229674616275,0.09809599708018027,-0.00023339237050912232,-209.0,358.0,214.0,-78.0,-156.0,-26.0,-348.0,105.0,490.0,-50.0,0.0011999999999999997,5.2089248250416326e-05,0.016695957820738138,159.34521461511176
2024-01-15 10:19:10,159.39879163963838,159.39,970,159.38,224,159.37,112,159.36,569,159.35,345,159.41,893,159.42,1232,159.43,637,159.44,850,159.45,161,0.013,2220,3773,-1553,0.6235022135159871,0.28212233914808726,295,619,0.05688752733124147,0.0969341397759424,0.0006168448305019503,-500.0,-456.0,-623.0,727.0,-128.0,294.0,245.0,-153.0,-245.0,4.0,0.004699999999999999,8.155645263227475e-05,-0.2591356582679793,159.40041331186256
2024-01-15 10:19:20,159.2883426874383,159.28,982,159.27,739,159.26,433,159.25,1147,159.24,428,159.29,584,159.3,655,159.31,310,159.32,334,159.33,205,0.0125,3729,2088,1641,1.5050102037746924,0.24906472205362645,296,619,-0.11044895220007334,0.108480510498429,0.0005131750217555187,12.0,-309.0,515.0,-577.0,321.0,-327.0,578.0,-516.0,83.0,44.0,-0.0004999999999999987,7.847404140884296e-05,0.2821041774110366,159.28627075351213
2024-01-15 10:19:30,159.4316384606779,159.43,2867,159.42,881,159.41,428,159.4,274,159.39,745,159.44,651,159.45,626,159.46,642,159.47,167,159.48,412,0.008,5195,2498,2697,0.28163964810765985,1.264294035716798,297,619,0.14329577323960052,0.12210788077380644,0.0005631559938403807,1885.0,67.0,142.0,-29.0,-5.0,332.0,-873.0,-167.0,317.0,207.0,-0.0045000000000000005,5.017824615766659e-05,0.35057844793968546,159.4381495167709
2024-01-15 10:19:40,159.48063172678945,159.47,590,159.46,1031,159.45,1013,159.44,210,159.43,218,159.49,1566,159.5,1083,159.51,330,159.52,261,159.53,233,0.0117,3062,3473,-411,0.26699756700097926,0.019847140688670828,298,619,0.04899326611155175,0.10204285275145156,0.0005134297839353152,-2277.0,915.0,150.0,457.0,585.0,-312.0,-64.0,94.0,-527.0,-179.0,0.0037,7.336314054764708e-05,-0.0628921193573068,159.47547309833024
2024-01-15 10:19:50,159.61026749100867,159.6,448,159.59,590,159.58,523,159.57,609,159.56,421,159.62,908,159.63,557,159.64,598,159.65,715,159.66,345,0.0123,2591,3123,-532,0.36949639261205763,0.4600139414971132,299,619,0.1296357642192163,0.10095894130740536,0.0020210192292731133,-142.0,-658.0,-441.0,-526.0,-490.0,268.0,399.0,454.0,203.0,112.0,0.0005999999999999998,7.706271152445062e-05,-0.09310465523276164,159.60660766961652
2024-01-15 10:20:00,159.71076271888816,159.7,790,159.69,504,159.68,862,159.67,356,159.66,434,159.72,954,159.73,1340,159.74,592,159.75,498,159.76,430,0.0116,2946,3814,-868,1.8980052745393985,0.34129431239945185,300,620,0.10049522787949172,0.10316554794152724,0.0017507457171312968,342.0,46.0,-86.0,783.0,339.0,-6.0,-253.0,-217.0,13.0,85.0,-0.000700000000000001,7.26312979947226e-05,-0.12840236686390533,159.70905963302752
2024-01-15 10:20:10,159.57836329340364,159.57,757,159.56,2031,159.55,837,159.54,543,159.53,342,159.58,1654,159.59,797,159.6,469,159.61,325,159.62,311,0.0127,4510,3556,954,0.0749532981636098,1.1533917402336509,301,620,-0.13239942548452177,0.11241214173254874,0.0006128115091845743,-33.0,700.0,1527.0,-543.0,-25.0,-123.0,187.0,-173.0,-92.0,-119.0,0.0011000000000000003,7.958472400578236e-05,0.11827423754029259,159.57313977602652
2024-01-15 10:20:20,159.488970519861,159.48,204,159.47,589,159.46,1025,159.45,464,159.44,200,159.49,1069,159.5,580,159.51,269,159.52,453,159.53,327,0.01,2482,2698,-216,0.075692174509366,0.9857289822107594,302,620,-0.08939277354264163,0.11637046999107109,-0.0007599571948245787,-553.0,-585.0,-1442.0,-217.0,188.0,-200.0,-79.0,128.0,-142.0,16.0,-0.0026999999999999993,6.270026050957994e-05,-0.0416988416988417,159.48160251374705
2024-01-15 10:20:30,159.6081556076182,159.6,1320,159.59,797,159.58,593,159.57,379,159.56,398,159.61,2230,159.62,533,159.63,496,159.64,220,159.65,209,0.0085,3487,3688,-201,0.5412574871347138,1.919261976619523,303,620,0.11918508775718806,0.12587495295817697,-0.0006424558340540898,1116.0,1161.0,208.0,-47.0,-432.0,227.0,-85.0,-233.0,198.0,-118.0,-0.0014999999999999996,5.32554239953531e-05,-0.028013937282229964,159.60371830985915
2024-01-15 10:20:40,159.70557567992176,159.7,1050,159.69,824,159.68,385,159.67,460,159.66,232,159.71,1133,159.72,410,159.73,837,159.74,282,159.75,451,0.0121,2951,3113,-162,0.2687720454647362,1.25057635177767,304,620,0.09742007230357785,0.1198947372837654,0.0007971781630835562,-270.0,-1097.0,27.0,-123.0,-208.0,341.0,81.0,62.0,-166.0,242.0,0.003599999999999999,7.576441804543218e-05,-0.02671503957783641,159.7048098946404
2024-01-15 10:20:50,159.7022375788251,159.7,531,159.69,374,159.68,525,159.67,209,159.66,285,159.71,1673,159.72,916,159.73,466,159.74,232,159.75,447,0.0122,1924,3734,-1810,0.7672006290284822,0.5011896898549628,305,620,-0.0033381010966593294,0.11092005992821238,0.001337190015516132,-519.0,540.0,-450.0,506.0,140.0,-371.0,-251.0,-50.0,53.0,-4.0,0.00010000000000000113,7.639216697873991e-05,-0.31990102509720747,159.70240925589837
2024-01-15 10:21:00,159.7209750244688,159.71,1009,159.7,119,159.69,307,159.68,693,159.67,318,159.73,844,159.74,1103,159.75,440,159.76,133,159.77,152,0.0121,2446,2672,-226,1.5796610985976003,0.6664716878250678,306,621,0.018737445643694173,0.08363826458874934,0.0007068524563869083,478.0,-829.0,-255.0,187.0,-218.0,-26.0,484.0,-99.0,33.0,-295.0,-0.00010000000000000113,7.575711329176593e-05,-0.0441578741695975,159.7208904479223
2024-01-15 10:21:10,159.92504490737866,159.92,1232,159.91,539,159.9,379,159.89,357,159.88,369,159.93,927,159.94,327,159.95,591,159.96,142,159.97,116,0.009,2876,2103,773,0.5929449070426361,3.3673154589873473,307,621,0.20406988290986305,0.0831720103769425,0.0013742114295167696,223.0,83.0,420.0,-776.0,72.0,151.0,-336.0,9.0,51.0,-36.0,-0.0031000000000000003,5.6276363750358123e-05,0.15525205864631453,159.92570634553033
2024-01-15 10:21:20,159.83043782645316,159.83,1447,159.82,400,159.81,308,159.8,835,159.79,284,159.84,1392,159.85,386,159.86,450,159.87,320,159.88,231,0.0093,3274,2779,495,0.8295102390152554,0.22938704243742594,308,621,-0.09460708092549908,0.11243447556895667,0.0008027454691408309,215.0,465.0,-139.0,59.0,-71.0,-141.0,478.0,178.0,-85.0,115.0,0.0002999999999999999,5.818666410773467e-05,0.08177763092681314,159.83509686509336
2024-01-15 10:21:30,159.91788064041927,159.91,1781,159.9,717,159.89,409,159.88,733,159.87,209,159.92,1368,159.93,535,159.94,428,159.95,345,159.96,212,0.0115,3849,2888,961,0.2181313642135448,2.8782405196407157,309,621,0.08744281396610631,0.11134273452297264,0.001232810004573981,334.0,-24.0,317.0,149.0,101.0,-22.0,-102.0,25.0,-75.0,-19.0,0.0022000000000000006,7.191190849920114e-05,0.14264509425560337,159.91565576373452
2024-01-15 10:21:40,159.88554641996097,159.88,992,159.87,864,159.86,419,159.85,161,159.84,382,159.89,1654,159.9,1168,159.91,383,159.92,407,159.93,332,0.0129,2818,3944,-1126,0.3567707812530381,0.16400743025106448,310,621,-0.032334220458295704,0.1150189441141993,-0.00024698124950073286,-789.0,286.0,147.0,633.0,10.0,-45.0,-572.0,62.0,173.0,120.0,0.0014000000000000002,8.06827151599833e-05,-0.16651878142561372,159.88374905517765
