timestamp,mid_price,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,spread,total_bid_volume,total_ask_volume,volume_imbalance,market_buy_pressure,market_sell_pressure
2024-01-15 09:49:50,158.35994081349114,158.36,1734,158.35,449,158.34,713,158.33,610,158.32,418,158.36,1436,158.37,796,158.38,336,158.39,470,158.4,483,0.0092,3924,3521,403,1.074526247331881,1.4529297256924132
2024-01-15 09:50:00,158.47901688404312,158.47,1458,158.46,419,158.45,515,158.44,251,158.43,320,158.49,440,158.5,272,158.51,421,158.52,288,158.53,341,0.0121,2963,1762,1201,2.9505299850619986,0.07506463373245577
2024-01-15 09:50:10,158.60437884933438,158.6,934,158.59,238,158.58,515,158.57,379,158.56,215,158.61,1390,158.62,983,158.63,207,158.64,258,158.65,220,0.0127,2281,3058,-777,1.627005031156716,2.648292594543428
2024-01-15 09:50:20,158.4601460169333,158.46,625,158.45,535,158.44,636,158.43,175,158.42,303,158.46,1040,158.47,622,158.48,202,158.49,691,158.5,211,0.0094,2274,2766,-492,2.1951584356663063,0.6993341822032346
2024-01-15 09:50:30,158.68243300827595,158.68,1182,158.67,1514,158.66,861,158.65,420,158.64,253,158.69,1497,158.7,378,158.71,588,158.72,487,158.73,550,0.0097,4230,3500,730,0.1541726349642509,1.4931945076374282
2024-01-15 09:50:40,158.45998387091683,158.46,3974,158.45,246,158.44,457,158.43,448,158.42,201,158.46,731,158.47,620,158.48,747,158.49,226,158.5,211,0.0086,5326,2535,2791,0.10746538274379351,0.446652667564808
2024-01-15 09:50:50,158.55297723653496,158.55,1755,158.54,485,158.53,717,158.52,432,158.51,357,158.56,1530,158.57,574,158.58,563,158.59,359,158.6,370,0.0086,3746,3396,350,0.6808511682311532,0.4904493137625131
2024-01-15 09:51:00,158.90028049751166,158.89,747,158.88,799,158.87,308,158.86,417,158.85,335,158.91,589,158.92,1045,158.93,513,158.94,328,158.95,260,0.0108,2606,2735,-129,0.4463659587077571,3.1419105125441145
2024-01-15 09:51:10,158.74288399760542,158.74,1072,158.73,299,158.72,147,158.71,287,158.7,176,158.75,775,158.76,571,158.77,369,158.78,783,158.79,381,0.01,1981,2879,-898,0.23824964435406248,1.0710559234713095
2024-01-15 09:51:20,158.65298826280699,158.65,1162,158.64,537,158.63,556,158.62,615,158.61,722,158.66,690,158.67,499,158.68,876,158.69,568,158.7,554,0.0098,3592,3187,405,0.5027432205813674,1.2489941708327505
2024-01-15 09:51:30,158.66879824966261,158.66,504,158.65,522,158.64,626,158.63,288,158.62,298,158.67,1020,158.68,372,158.69,671,158.7,293,158.71,289,0.0082,2238,2645,-407,0.678977219233992,0.5180008832397219
2024-01-15 09:51:40,158.58891237267605,158.58,608,158.57,592,158.56,466,158.55,495,158.54,317,158.59,2742,158.6,685,158.61,784,158.62,263,158.63,344,0.0102,2478,4818,-2340,3.7302775845358447,0.1341604072843749
2024-01-15 09:51:50,158.3429943456872,158.34,2167,158.33,861,158.32,623,158.31,317,158.3,243,158.35,1052,158.36,1335,158.37,249,158.38,181,158.39,351,0.0071,4211,3168,1043,1.8777149986246913,0.0238777834155165
2024-01-15 09:52:00,158.35385081241924,158.35,1025,158.34,860,158.33,650,158.32,121,158.31,202,158.36,820,158.37,562,158.38,319,158.39,254,158.4,747,0.0124,2858,2702,156,0.6420925886156549,0.05958489006248408
2024-01-15 09:52:10,158.18563092861837,158.18,947,158.17,622,158.16,520,158.15,201,158.14,238,158.19,828,158.2,525,158.21,879,158.22,500,158.23,185,0.0127,2528,2917,-389,1.6666633458146543,1.010476988217397
2024-01-15 09:52:20,158.2605464460614,158.26,1131,158.25,342,158.24,708,158.23,521,158.22,287,158.27,876,158.28,245,158.29,546,158.3,516,158.31,188,0.0093,2989,2371,618,3.168518343315222,0.7542988546284627
2024-01-15 09:52:30,158.11503786433582,158.11,277,158.1,1693,158.09,465,158.08,344,158.07,271,158.12,913,158.13,1222,158.14,153,158.15,815,158.16,159,0.0085,3698,3262,436,0.051271219536126844,1.8556560463874308
2024-01-15 09:52:40,158.3601058014724,158.35,875,158.34,770,158.33,557,158.32,388,158.31,382,158.37,809,158.38,274,158.39,323,158.4,409,158.41,351,0.0129,2972,2166,806,0.2108539411153337,1.573082436156245
2024-01-15 09:52:50,158.23606972722868,158.23,1020,158.22,761,158.21,467,158.2,274,158.19,413,158.24,2464,158.25,559,158.26,664,158.27,198,158.28,200,0.0124,2935,4085,-1150,0.8326053877086579,1.476774632041396
2024-01-15 09:53:00,158.1851079786939,158.18,1266,158.17,838,158.16,417,158.15,518,158.14,171,158.19,706,158.2,357,158.21,586,158.22,541,158.23,300,0.01,3210,2490,720,0.029603659802252137,0.6556397546358057
2024-01-15 09:53:10,158.31379428756605,158.31,646,158.3,514,158.29,335,158.28,549,158.27,296,158.32,722,158.33,1191,158.34,942,158.35,280,158.36,127,0.011,2340,3262,-922,1.5490443095770987,0.2890181422787728
2024-01-15 09:53:20,158.11893148737823,158.11,1654,158.1,1226,158.09,248,158.08,265,158.07,240,158.12,466,158.13,625,158.14,515,158.15,344,158.16,150,0.0104,3633,2100,1533,0.8677121011941032,0.7271143589950866
2024-01-15 09:53:30,158.15489720919402,158.15,2695,158.14,392,158.13,238,158.12,344,158.11,513,158.16,938,158.17,1310,158.18,224,158.19,376,158.2,173,0.0116,4182,3021,1161,0.40281566957291837,1.931229845290355
2024-01-15 09:53:40,158.3616282371353,158.36,1199,158.35,619,158.34,660,158.33,713,158.32,269,158.37,787,158.38,993,158.39,778,158.4,548,158.41,201,0.0082,3460,3307,153,2.086531282741948,0.7745623605709238
2024-01-15 09:53:50,158.1070645747463,158.1,1235,158.09,478,158.08,444,158.07,450,158.06,254,158.11,713,158.12,626,158.13,269,158.14,220,158.15,455,0.0087,2861,2283,578,1.354393941280624,1.8866772280370347
2024-01-15 09:54:00,158.13625649213995,158.13,563,158.12,361,158.11,254,158.1,583,158.09,433,158.14,794,158.15,348,158.16,961,158.17,160,158.18,240,0.0095,2194,2503,-309,0.7863528863524105,1.2355351233568277
2024-01-15 09:54:10,158.17735338434912,158.17,1121,158.16,758,158.15,934,158.14,524,158.13,152,158.18,1692,158.19,373,158.2,382,158.21,429,158.22,879,0.008,3489,3755,-266,0.46089447618725676,2.7019418337671754
2024-01-15 09:54:20,158.3010200570222,158.3,4734,158.29,1057,158.28,762,158.27,569,158.26,312,158.31,1722,158.32,977,158.33,375,158.34,531,158.35,247,0.012,7434,3852,3582,0.4236422441660145,0.40888663627022787
2024-01-15 09:54:30,158.10520949772996,158.1,1309,158.09,766,158.08,684,158.07,476,158.06,748,158.11,997,158.12,859,158.13,268,158.14,312,158.15,458,0.0129,3983,2894,1089,0.48508484284908426,0.025516200954391076
2024-01-15 09:54:40,157.89643842828562,157.89,1528,157.88,597,157.87,581,157.86,558,157.85,196,157.9,1101,157.91,1190,157.92,1150,157.93,386,157.94,287,0.012,3460,4114,-654,1.6094553214040426,0.8045415873998298
2024-01-15 09:54:50,157.97885114256422,157.97,1143,157.96,484,157.95,301,157.94,535,157.93,266,157.98,1698,157.99,838,158.0,652,158.01,191,158.02,594,0.0094,2729,3973,-1244,2.3653871012100742,0.012231269408971249
2024-01-15 09:55:00,158.02576844004855,158.02,1139,158.01,637,158.0,336,157.99,229,157.98,186,158.03,1868,158.04,288,158.05,852,158.06,245,158.07,230,0.011,2527,3483,-956,1.5313656485833336,0.3365338929517138
2024-01-15 09:55:10,158.0653527652132,158.06,927,158.05,352,158.04,859,158.03,350,158.02,246,158.07,1083,158.08,791,158.09,810,158.1,781,158.11,270,0.0096,2734,3735,-1001,1.390060638098674,0.10688712205436364
2024-01-15 09:55:20,158.1201142236622,158.12,515,158.11,477,158.1,201,158.09,195,158.08,336,158.12,2131,158.13,452,158.14,336,158.15,887,158.16,186,0.0087,1724,3992,-2268,0.30690058827003935,0.2298320428713375
2024-01-15 09:55:30,158.0125886370113,158.01,435,158.0,388,157.99,280,157.98,420,157.97,335,158.02,697,158.03,672,158.04,352,158.05,330,158.06,748,0.0099,1858,2799,-941,1.0455592808231318,0.31115819666956596
2024-01-15 09:55:40,158.04928764492024,158.05,1954,158.04,1116,158.03,769,158.02,172,158.01,515,158.05,1387,158.06,285,158.07,416,158.08,435,158.09,744,0.0071,4526,3267,1259,1.1397839863491777,0.5245049115039434
2024-01-15 09:55:50,158.09560754055343,158.09,1436,158.08,286,158.07,599,158.06,504,158.05,314,158.1,1754,158.11,520,158.12,614,158.13,227,158.14,320,0.0071,3139,3435,-296,0.09719999573860999,1.379852552895761
2024-01-15 09:56:00,157.9826717191231,157.98,916,157.97,275,157.96,372,157.95,876,157.94,253,157.99,1007,158.0,589,158.01,1015,158.02,722,158.03,485,0.0125,2692,3818,-1126,0.095840955605836,0.2222318875893984
2024-01-15 09:56:10,158.2774317612192,158.27,614,158.26,415,158.25,328,158.24,239,158.23,213,158.28,966,158.29,430,158.3,651,158.31,797,158.32,242,0.0123,1809,3086,-1277,3.025999956634014,1.8231995731582893
2024-01-15 09:56:20,158.35242881902502,158.35,1127,158.34,305,158.33,513,158.32,769,158.31,455,158.36,1080,158.37,1448,158.38,422,158.39,277,158.4,350,0.0118,3169,3577,-408,0.7729091380348863,0.31314144858586385
2024-01-15 09:56:30,158.1637830167824,158.16,1467,158.15,716,158.14,664,158.13,337,158.12,670,158.17,512,158.18,870,158.19,342,158.2,895,158.21,877,0.0092,3854,3496,358,2.7532665471097384,0.06614658309229908
2024-01-15 09:56:40,158.26762601927723,158.26,681,158.25,484,158.24,190,158.23,268,158.22,324,158.27,1486,158.28,610,158.29,525,158.3,313,158.31,777,0.0119,1947,3711,-1764,0.3014248709145652,0.17374912039518328
2024-01-15 09:56:50,158.11336546520585,158.11,601,158.1,913,158.09,549,158.08,504,158.07,525,158.12,847,158.13,453,158.14,269,158.15,250,158.16,1416,0.008,3092,3235,-143,0.44143323791725775,0.4366294487848321
2024-01-15 09:57:00,158.2378140608094,158.23,1863,158.22,440,158.21,766,158.2,213,158.19,163,158.24,1424,158.25,618,158.26,789,158.27,129,158.28,160,0.012,3445,3120,325,1.9576967369558531,1.1299196381880567
2024-01-15 09:57:10,158.42114769261204,158.42,1007,158.41,759,158.4,627,158.39,1059,158.38,184,158.43,1267,158.44,387,158.45,611,158.46,239,158.47,263,0.012,3636,2767,869,0.1806643189430485,0.001994122159710626
2024-01-15 09:57:20,158.29113425784772,158.29,862,158.28,651,158.27,1108,158.26,329,158.25,400,158.3,677,158.31,533,158.32,488,158.33,176,158.34,159,0.0113,3350,2033,1317,0.059465712787681535,0.4959909850233758
2024-01-15 09:57:30,158.44362815806272,158.44,1349,158.43,1025,158.42,1316,158.41,171,158.4,126,158.45,2548,158.46,747,158.47,300,158.48,495,158.49,100,0.0084,3987,4190,-203,2.0442826532666185,0.99809456772371
2024-01-15 09:57:40,158.509030665761,158.5,1001,158.49,698,158.48,293,158.47,320,158.46,218,158.51,1242,158.52,411,158.53,365,158.54,199,158.55,303,0.0102,2530,2520,10,0.708880429494969,0.5434722066342405
2024-01-15 09:57:50,158.63933462487066,158.64,1092,158.63,2282,158.62,265,158.61,787,158.6,533,158.64,1150,158.65,1483,158.66,558,158.67,460,158.68,315,0.0071,4959,3966,993,0.4059077998369884,1.5680954258319293
2024-01-15 09:58:00,158.94024060156,158.94,1843,158.93,727,158.92,399,158.91,362,158.9,540,158.95,911,158.96,434,158.97,403,158.98,606,158.99,415,0.0097,3871,2769,1102,0.06888365735912734,1.0450279419847497
2024-01-15 09:58:10,158.90123855536174,158.9,1022,158.89,1121,158.88,362,158.87,148,158.86,441,158.9,727,158.91,339,158.92,339,158.93,345,158.94,239,0.0074,3094,1989,1105,1.282791477852921,1.069236468375308
2024-01-15 09:58:20,158.78146894530138,158.78,331,158.77,554,158.76,1331,158.75,433,158.74,690,158.79,2010,158.8,757,158.81,674,158.82,517,158.83,182,0.0113,3339,4140,-801,1.1121762852941026,0.9688316069352844
2024-01-15 09:58:30,158.6402305375174,158.63,1029,158.62,493,158.61,364,158.6,439,158.59,408,158.65,1103,158.66,719,158.67,1084,158.68,647,158.69,356,0.0115,2733,3909,-1176,1.000736287931406,0.17016777335054287
2024-01-15 09:58:40,158.5108102058356,158.51,1601,158.5,375,158.49,739,158.48,276,158.47,195,158.52,684,158.53,436,158.54,709,158.55,350,158.56,163,0.0098,3186,2342,844,0.0800953508884464,1.1912413448538466
2024-01-15 09:58:50,158.49858875140814,158.49,1015,158.48,794,158.47,775,158.46,272,158.45,496,158.5,579,158.51,960,158.52,505,158.53,499,158.54,180,0.0093,3352,2723,629,0.21186561829269568,1.1862670107574804
2024-01-15 09:59:00,158.55266085796632,158.55,639,158.54,287,158.53,631,158.52,638,158.51,424,158.56,1428,158.57,899,158.58,288,158.59,776,158.6,257,0.0083,2619,3648,-1029,0.30053289067824746,0.03425651522757978
2024-01-15 09:59:10,158.59653092043501,158.59,967,158.58,733,158.57,211,158.56,397,158.55,284,158.6,1404,158.61,529,158.62,393,158.63,546,158.64,383,0.0123,2592,3255,-663,0.2863612599209348,0.8596797985106654
2024-01-15 09:59:20,158.72771931416762,158.72,1171,158.71,1100,158.7,308,158.69,455,158.68,379,158.73,952,158.74,478,158.75,850,158.76,281,158.77,130,0.0074,3413,2691,722,1.0623054479496665,0.26398921839175493
2024-01-15 09:59:30,158.72978307481216,158.73,1377,158.72,840,158.71,900,158.7,459,158.69,559,158.73,2735,158.74,1027,158.75,524,158.76,638,158.77,348,0.0071,4135,5272,-1137,1.4135840281196996,0.5839229883345892
2024-01-15 09:59:40,158.96050222357118,158.95,1012,158.94,312,158.93,351,158.92,538,158.91,350,158.97,901,158.98,814,158.99,222,159.0,406,159.01,567,0.0112,2563,2910,-347,1.255617603584788,0.8993309136890182
2024-01-15 09:59:50,158.91843224044277,158.91,1316,158.9,1635,158.89,359,158.88,223,158.87,679,158.92,2667,158.93,616,158.94,768,158.95,741,158.96,223,0.0073,4212,5015,-803,1.0104374874923896,0.914547542460641
2024-01-15 10:00:00,159.35071725982598,159.35,784,159.34,504,159.33,1151,159.32,610,159.31,410,159.35,1298,159.36,1197,159.37,707,159.38,486,159.39,198,0.0081,3459,3886,-427,0.5139759138744405,0.16687078846063783
2024-01-15 10:00:10,159.45041780045838,159.45,4622,159.44,746,159.43,418,159.42,911,159.41,711,159.46,792,159.47,570,159.48,446,159.49,302,159.5,357,0.0104,7408,2467,4941,2.12840496823145,2.1448535451518143
2024-01-15 10:00:20,159.31374366996698,159.31,684,159.3,762,159.29,390,159.28,348,159.27,360,159.32,639,159.33,1012,159.34,535,159.35,393,159.36,588,0.011,2544,3167,-623,0.06442553402568435,0.40838795057103405
2024-01-15 10:00:30,159.1431357770328,159.14,941,159.13,555,159.12,319,159.11,346,159.1,149,159.15,782,159.16,533,159.17,407,159.18,335,159.19,314,0.0074,2310,2371,-61,0.32624063278218757,1.6009401073184701
2024-01-15 10:00:40,159.2199179501205,159.22,1270,159.21,370,159.2,316,159.19,313,159.18,242,159.22,1983,159.23,348,159.24,383,159.25,447,159.26,503,0.009,2511,3664,-1153,0.16833026635169876,0.08636086383903963
2024-01-15 10:00:50,159.18433822377602,159.18,826,159.17,819,159.16,189,159.15,316,159.14,376,159.19,1096,159.2,2366,159.21,552,159.22,229,159.23,309,0.0099,2526,4552,-2026,0.08585458191010802,0.6154161715059916
2024-01-15 10:01:00,159.29799591991952,159.29,411,159.28,340,159.27,145,159.26,496,159.25,736,159.3,1758,159.31,865,159.32,376,159.33,566,159.34,597,0.0088,2128,4162,-2034,4.551736625285726,2.2029145338737806
2024-01-15 10:01:10,159.37338172510798,159.37,1070,159.36,600,159.35,229,159.34,369,159.33,759,159.38,1865,159.39,596,159.4,745,159.41,315,159.42,138,0.0092,3027,3659,-632,0.6051178257517129,1.4373643485470058
2024-01-15 10:01:20,159.3617747350105,159.36,629,159.35,701,159.34,247,159.33,317,159.32,1240,159.37,539,159.38,856,159.39,162,159.4,583,159.41,207,0.0078,3134,2347,787,0.8460126592375629,0.20489894517069904
2024-01-15 10:01:30,159.22682818526465,159.22,1222,159.21,454,159.2,353,159.19,288,159.18,491,159.23,575,159.24,687,159.25,852,159.26,293,159.27,226,0.0087,2808,2633,175,0.8137000983889578,1.8651101532481331
2024-01-15 10:01:40,158.98562386649266,158.98,891,158.97,798,158.96,284,158.95,269,158.94,231,158.99,834,159.0,805,159.01,537,159.02,457,159.03,637,0.0118,2473,3270,-797,0.16493191773662982,0.6130864938250955
2024-01-15 10:01:50,158.91463440827258,158.91,1411,158.9,606,158.89,294,158.88,237,158.87,232,158.92,1157,158.93,560,158.94,151,158.95,131,158.96,239,0.0091,2780,2238,542,0.6679968270904791,0.5620929783514891
2024-01-15 10:02:00,159.05072870958017,159.05,1257,159.04,1105,159.03,386,159.02,280,159.01,186,159.06,3336,159.07,687,159.08,468,159.09,590,159.1,234,0.0106,3214,5315,-2101,0.03553552656471498,0.8010887173364689
2024-01-15 10:02:10,159.08478047559623,159.08,1000,159.07,533,159.06,535,159.05,370,159.04,262,159.09,752,159.1,725,159.11,217,159.12,551,159.13,263,0.0096,2700,2508,192,1.6166930485158284,0.49773431824375536
2024-01-15 10:02:20,158.8866023954549,158.88,568,158.87,724,158.86,370,158.85,552,158.84,185,158.89,1449,158.9,651,158.91,336,158.92,348,158.93,697,0.0115,2399,3481,-1082,0.267128877244031,0.4232479072665227
2024-01-15 10:02:30,158.9141185243631,158.91,1071,158.9,644,158.89,525,158.88,357,158.87,360,158.92,2201,158.93,1007,158.94,214,158.95,301,158.96,207,0.0072,2957,4431,-1474,0.33075109256868385,3.3066234850124303
2024-01-15 10:02:40,158.9753508961148,158.97,1612,158.96,1010,158.95,778,158.94,219,158.93,170,158.98,947,158.99,412,159.0,307,159.01,202,159.02,256,0.0071,3789,2124,1665,2.639885542104075,0.06380115113017133
2024-01-15 10:02:50,158.8348393500526,158.83,561,158.82,723,158.81,261,158.8,395,158.79,100,158.84,910,158.85,272,158.86,847,158.87,558,158.88,409,0.0076,2040,2996,-956,2.347161783758407,1.7005002871341646
2024-01-15 10:03:00,158.8592562525595,158.85,2139,158.84,845,158.83,265,158.82,161,158.81,149,158.87,873,158.88,828,158.89,266,158.9,601,158.91,252,0.0115,3559,2820,739,0.4187139185772695,0.5620445696539887
2024-01-15 10:03:10,158.86850324627926,158.86,781,158.85,734,158.84,348,158.83,152,158.82,370,158.87,384,158.88,594,158.89,233,158.9,1023,158.91,511,0.012,2385,2745,-360,0.4215299899195753,1.3205070221648265
2024-01-15 10:03:20,158.68692126580797,158.68,1054,158.67,1599,158.66,694,158.65,340,158.64,498,158.69,1262,158.7,792,158.71,506,158.72,240,158.73,193,0.011,4185,2993,1192,3.940845772237502,0.24168423171619907
2024-01-15 10:03:30,158.74369744048946,158.74,952,158.73,1313,158.72,626,158.71,392,158.7,291,158.75,621,158.76,639,158.77,527,158.78,203,158.79,383,0.0074,3574,2373,1201,1.7078240804053528,4.108476337871201
2024-01-15 10:03:40,158.83271844967257,158.83,925,158.82,595,158.81,580,158.8,305,158.79,301,158.84,1066,158.85,529,158.86,216,158.87,337,158.88,159,0.0086,2706,2307,399,0.8618777254207312,0.4450515334189824
2024-01-15 10:03:50,159.0047424228464,159.0,1386,158.99,587,158.98,899,158.97,199,158.96,161,159.01,746,159.02,1034,159.03,216,159.04,100,159.05,258,0.0119,3232,2354,878,0.47963590893067326,1.6523753663662522
2024-01-15 10:04:00,159.17230194669486,159.17,1317,159.16,414,159.15,151,159.14,465,159.13,295,159.18,1182,159.19,1637,159.2,457,159.21,293,159.22,182,0.0119,2642,3751,-1109,1.0683050389153042,3.545676737763038
2024-01-15 10:04:10,158.95301514207569,158.95,855,158.94,518,158.93,504,158.92,234,158.91,292,158.96,1356,158.97,665,158.98,345,158.99,423,159.0,463,0.0104,2403,3252,-849,0.5161862263788675,1.7936252716063068
2024-01-15 10:04:20,158.80394502430545,158.77,358,158.79,281,158.78,923,158.77,300,158.76,280,158.86,585,158.82,251,158.83,826,158.84,721,158.85,298,0.0119,2142,2681,-539,0.20062264543779218,0.17056616928390106
2024-01-15 10:04:30,158.88573465656484,158.85,711,158.87,587,158.86,355,158.85,177,158.84,380,158.94,2404,158.9,621,158.91,518,158.92,535,158.93,171,0.012,2210,4249,-2039,1.3959321853156543,0.7577796119222651
2024-01-15 10:04:40,158.96736791483175,158.96,2342,158.95,1388,158.94,360,158.93,326,158.92,371,158.97,1078,158.98,1152,158.99,412,159.0,678,159.01,467,0.0111,4787,3787,1000,0.28924231239120246,1.8592612583419812
2024-01-15 10:04:50,159.04924368987446,159.04,898,159.03,232,159.02,497,159.01,152,159.0,473,159.05,953,159.06,759,159.07,300,159.08,718,159.09,545,0.0099,2252,3275,-1023,2.9328747524851977,0.5111794794483153
2024-01-15 10:05:00,159.66201771960326,159.66,1338,159.65,638,159.64,391,159.63,719,159.62,558,159.67,1248,159.68,346,159.69,324,159.7,226,159.71,105,0.0117,3644,2249,1395,0.1746219958079338,0.1874584107710882
2024-01-15 10:05:10,159.7531672504375,159.75,1878,159.74,747,159.73,525,159.72,343,159.71,222,159.76,1689,159.77,1408,159.78,363,159.79,279,159.8,414,0.0095,3715,4153,-438,2.6099774492099153,0.5440849382835793
2024-01-15 10:05:20,159.93457745807714,159.93,836,159.92,641,159.91,357,159.9,316,159.89,311,159.94,912,159.95,625,159.96,330,159.97,626,159.98,340,0.0073,2461,2833,-372,0.5069737425165611,3.6420116453299833
2024-01-15 10:05:30,160.0871553270157,160.08,777,160.07,990,160.06,278,160.05,480,160.04,283,160.09,1527,160.1,212,160.11,441,160.12,280,160.13,402,0.0103,2808,2862,-54,0.254013357069355,0.2562855695393642
2024-01-15 10:05:40,160.19143469944214,160.19,1264,160.18,228,160.17,341,160.16,531,160.15,220,160.2,994,160.21,443,160.22,176,160.23,270,160.24,453,0.0119,2584,2336,248,0.17598252106831833,0.8486224532681885
2024-01-15 10:05:50,160.14093126682658,160.14,305,160.13,454,160.12,582,160.11,301,160.1,229,160.15,561,160.16,256,160.17,381,160.18,410,160.19,308,0.0118,1871,1916,-45,1.1945628575330811,0.2149712147065439
2024-01-15 10:06:00,160.26247330459924,160.26,812,160.25,799,160.24,393,160.23,324,160.22,439,160.27,790,160.28,301,160.29,678,160.3,213,160.31,419,0.0108,2767,2401,366,1.7392644465265998,0.5058250843418695
2024-01-15 10:06:10,160.13861842428528,160.13,1626,160.12,416,160.11,901,160.1,208,160.09,506,160.14,1562,160.15,1536,160.16,377,160.17,541,160.18,1014,0.0079,3657,5030,-1373,0.5296525362049009,0.557718882855961
2024-01-15 10:06:20,160.10069461978478,160.1,734,160.09,1091,160.08,514,160.07,602,160.06,425,160.11,2085,160.12,713,160.13,645,160.14,263,160.15,434,0.009,3366,4140,-774,0.10852394977398257,0.13462364191664372
2024-01-15 10:06:30,160.0229875786342,160.02,820,160.01,965,160.0,580,159.99,684,159.98,179,160.03,2301,160.04,1318,160.05,669,160.06,923,160.07,141,0.0129,3228,5352,-2124,1.4635267886230008,0.2565354440990672
2024-01-15 10:06:40,160.03608932302424,160.03,769,160.02,838,160.01,239,160.0,252,159.99,462,160.04,1709,160.05,724,160.06,401,160.07,131,160.08,291,0.0112,2560,3256,-696,0.6261185135472468,0.013776881677615843
2024-01-15 10:06:50,160.40651822815272,160.4,1305,160.39,360,160.38,1205,160.37,199,160.36,356,160.41,1654,160.42,328,160.43,508,160.44,605,160.45,326,0.0075,3425,3421,4,0.07191938444906126,0.09417536086475614
2024-01-15 10:07:00,160.10699672000047,160.1,4196,160.09,842,160.08,411,160.07,222,160.06,281,160.11,607,160.12,1033,160.13,1199,160.14,428,160.15,342,0.0106,5952,3609,2343,1.1281267916175997,1.1382886346791263
2024-01-15 10:07:10,160.21687177804984,160.21,1079,160.2,396,160.19,324,160.18,685,160.17,664,160.22,887,160.23,629,160.24,294,160.25,681,160.26,452,0.0127,3148,2943,205,0.4196617940023343,0.1445360273752324
2024-01-15 10:07:20,159.958487486101,159.95,2639,159.94,420,159.93,535,159.92,816,159.91,233,159.96,827,159.97,706,159.98,242,159.99,259,160.0,328,0.0076,4643,2362,2281,1.904821132251279,3.161353569773724
2024-01-15 10:07:30,159.88299797865284,159.88,860,159.87,400,159.86,470,159.85,129,159.84,502,159.89,458,159.9,1305,159.91,392,159.92,340,159.93,236,0.0104,2361,2731,-370,0.1946738745078903,4.36900447855589
2024-01-15 10:07:40,160.05710266474662,160.05,865,160.04,1050,160.03,485,160.02,286,160.01,538,160.06,664,160.07,272,160.08,847,160.09,670,160.1,218,0.0097,3224,2671,553,1.0007497048351262,0.13733962008519934
2024-01-15 10:07:50,160.06739113836227,160.06,819,160.05,1067,160.04,787,160.03,494,160.02,388,160.07,2412,160.08,615,160.09,256,160.1,474,160.11,919,0.0105,3555,4676,-1121,1.8968488916563409,0.21846167430754426
2024-01-15 10:08:00,159.89487934344612,159.89,602,159.88,2208,159.87,336,159.86,247,159.85,338,159.9,1804,159.91,1923,159.92,643,159.93,200,159.94,868,0.0078,3731,5438,-1707,0.2907694027815587,0.36783831643820264
2024-01-15 10:08:10,159.78050594316008,159.78,990,159.77,1363,159.76,617,159.75,762,159.74,165,159.79,505,159.8,571,159.81,595,159.82,930,159.83,461,0.0107,3897,3062,835,0.02115634333969269,0.37946576612332916
2024-01-15 10:08:20,159.8890924153227,159.89,885,159.88,902,159.87,768,159.86,698,159.85,180,159.89,2039,159.9,460,159.91,149,159.92,210,159.93,361,0.0073,3433,3219,214,3.4842033747681964,0.4745567208171341
2024-01-15 10:08:30,159.772314757447,159.77,612,159.76,640,159.75,159,159.74,476,159.73,198,159.78,561,159.79,264,159.8,189,159.81,192,159.82,227,0.0074,2085,1433,652,1.044787587099343,0.0634151951107391
2024-01-15 10:08:40,159.80689884735364,159.8,2655,159.79,671,159.78,598,159.77,1286,159.76,247,159.81,407,159.82,1296,159.83,305,159.84,316,159.85,185,0.0119,5457,2509,2948,1.3256346396548662,0.23424359890036162
2024-01-15 10:08:50,159.81418154176345,159.81,835,159.8,1817,159.79,840,159.78,421,159.77,541,159.82,1738,159.83,464,159.84,308,159.85,394,159.86,498,0.0074,4454,3402,1052,0.5046988069287118,0.35143981673243974
2024-01-15 10:09:00,159.7100465655185,159.71,1072,159.7,550,159.69,260,159.68,259,159.67,353,159.71,1824,159.72,721,159.73,452,159.74,250,159.75,560,0.0079,2494,3807,-1313,1.5300241411885498,0.324441842480381
2024-01-15 10:09:10,160.05245597585852,160.05,1242,160.04,765,160.03,130,160.02,532,160.01,345,160.06,894,160.07,1712,160.08,330,160.09,309,160.1,877,0.0126,3014,4122,-1108,0.4795722145309514,0.05611057178814853
2024-01-15 10:09:20,160.15391627227032,160.15,659,160.14,547,160.13,693,160.12,327,160.11,157,160.16,1176,160.17,1126,160.18,820,160.19,286,160.2,611,0.0106,2383,4019,-1636,0.9982027488638807,1.534355826228695
2024-01-15 10:09:30,159.82958175600734,159.82,1112,159.81,799,159.8,441,159.79,1180,159.78,505,159.83,1332,159.84,325,159.85,243,159.86,438,159.87,348,0.0106,4037,2686,1351,1.4426203799216213,0.7410805907840918
2024-01-15 10:09:40,159.85938267115355,159.86,735,159.85,457,159.84,521,159.83,206,159.82,291,159.86,772,159.87,468,159.88,354,159.89,354,159.9,373,0.0084,2210,2321,-111,0.6602817831082568,0.4825363979743863
2024-01-15 10:09:50,159.75358989543557,159.75,286,159.74,621,159.73,257,159.72,884,159.71,836,159.76,1081,159.77,1026,159.78,505,159.79,194,159.8,263,0.012,2884,3069,-185,2.9182323007342883,1.8462074817758742
